id,source,matching,destination,type,category,status,ignore
"411","explore-transformation/prepare-you-talent-become-agile-roles","exact","https://agilevelocity.com/agile-roles-service/","301","","active",""
"411","explore-transformation/","exact","https://agilevelocity.com/agile-roles-service/","301","","active",""
"412","leadership/invest-dont-budget","exact","https://agilevelocity.com/blog/invest-dont-budget/","301","","active",""
"414","leadership/zombie-agility-3-antidotes-to-eradicate-infection-in-your-organization-part-2","exact","https://agilevelocity.com/blog/zombie-agility-3-antidotes-to-eradicate-infection-in-your-organization-part-2/","301","","active",""
"415","leadership/zombie-agility-3-antidotes-to-eradicate-infection-in-your-organization-part-3","exact","https://agilevelocity.com/blog/zombie-agility-3-antidotes-to-eradicate-infection-in-your-organization-part-3/","301","","active",""
"416","leadership/zombie-agility-and-3-antidotes-to-eradicate-it-in-your-organization-part-1","exact","https://agilevelocity.com/blog/zombie-agility-and-3-antidotes-to-eradicate-it-in-your-organization-part-1","301","","active",""
"417","organizer/david-hawks","exact","https://agilevelocity.com/about/meet-the-team/david-hawks/","301","","active",""
"418","video/overview-of-an-agile-sprint-ceremony-schedule","exact","https://agilevelocity.com/blog/overview-of-an-agile-sprint-ceremony-schedule/","301","","active",""
"419","webinar/agile-case-study-leading-change-at-texas-mutual","exact","https://agilevelocity.com/blog/agile-case-study-leading-change-at-texas-mutual","301","","active",""
"420","case-study/texas-mutual-chooses-self-disruption-over-complacency-to-stay-ahead","exact","https://info.agilevelocity.com/download-agile-case-study-texas-mutual-insurance-agile-velocity","301","","active",""
"421","scrum/sprint-planning-webinar-recap","exact","https://agilevelocity.com/blog/sprint-planning-webinar-recap","301","","active",""
"422","webinars/webinar-next-level-agile","exact","https://agilevelocity.com/blog/webinar-next-level-agile/","301","","active",""
"423","technical-practices/why-decomposition-matters","exact","https://agilevelocity.com/blog/why-decomposition-matters","301","","active",""
"424","scrum/scrum-assessment-series","exact","https://agilevelocity.com/blog/scrum-assessment-series/","301","","active",""
"425","leadership/do-you-divide-and-conquer-or-swarm","exact","https://agilevelocity.com/blog/do-you-divide-and-conquer-or-swarm/","301","","active",""
"426","team/blogimprove-cross-functional-collaboration","exact","https://agilevelocity.com/blog/improve-cross-functional-collaboration/","301","","active",""
"427","leadership/know-company-objective","exact","https://agilevelocity.com/blog/know-company-objective/","301","","active",""
"428","the-agile-c-suite-hbr-response","exact","https://agilevelocity.com/blog/the-agile-c-suite-hbr-response","301","","active",""
"429","agile/dont-lock-in-tough-decisions-early","exact","https://agilevelocity.com/blog/dont-lock-in-tough-decisions-early/","301","","active",""
"430","agile/getting-done","exact","https://agilevelocity.com/blog/getting-done/","301","","active",""
"431","article/article-metrics-in-agile-how-to-measure-transformation","exact","https://agilevelocity.com/blog/article-metrics-in-agile-how-to-measure-transformation","301","","active",""
"432","agile-transformation/agile-brick-road","exact","https://agilevelocity.com/blog/agile-brick-road/","301","","active",""
"433","agile-training/private-training/path-to-agile-leadership-for-teams","exact","https://agilevelocity.com/path-to-agility/","301","","active",""
"434","agile-services/safe-agile-transformation","exact","https://agilevelocity.com/safe-agile-transformation/","301","","active",""
"434","agile-services/safe/","exact","https://agilevelocity.com/safe-agile-transformation/","301","","active",""
"435","event/is-your-organization-ready-for-an-agile-transformation/","exact","https://agilevelocity.com/events/","301","","active",""
"436","scrum/blogpractical-guidelines-for-scheduling-scrum-events","exact","https://agilevelocity.com/blog/blogpractical-guidelines-for-scheduling-scrum-events/","301","","active",""
"438","scrummaster-≠-manager/","exact","https://agilevelocity.com/blog/scrummaster-%e2%89%a0-manager/","301","","active",""
"439","scrum/","exact","https://agilevelocity.com/","301","","active",""
"440","webinar/webinar-why-agile-transformations-fail-how-to-achieve-agile-results/","exact","https://agilevelocity.com/blog/webinar-why-agile-transformations-fail-how-to-achieve-agile-results/","301","","active",""
"441","article/why-decomposition-matters/","exact","https://agilevelocity.com/blog/why-decomposition-matters/","301","","active",""
"442","agile-training/private-training/advanced-certfied-scrummaster/","exact","https://agilevelocity.com/agile-training/private-training/advanced-certified-scrummaster/","301","","active",""
"443","blog/7-agile-coaching-roles-besides-agile-coach/","exact","https://agilevelocity.com/blog/8-roles-agile-coaches-play/","301","","active",""
"444","webinar/webinar-recap-whats-next-agile-trends-in-2019/","exact","https://agilevelocity.com/blog/webinar-whats-next-agile-trends-in-2019/","301","","active",""
"445","webinar/webinar-recap-organizational-agility-how-to-take-agile-beyond-the-team-level/","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"445","webinar-recap-accelerating-through-chaos-the-path-to-agility/","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"445","webinar/webinar-true-agility-agile-beyond-the-team-level","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"445","webinar-recap-organizational-agility-how-to-take-agile-beyond-the-team-level","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"445","webinar-true-agility-agile-beyond-the-team-level","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"445","blog/webinar-true-agility-agile-beyond-the-team-level","exact","https://agilevelocity.com/insights/webinars/","301","","active",""
"446","path-to-agility-badges/","exact","https://agilevelocity.com/","301","","active",""
"447","agile-transformation/not-starring-feature-teams/","exact","https://agilevelocity.com/agile-transformation/","301","","active",""
"448","coaching/agile-assessment-services/","exact","https://agilevelocity.com/team-agile-coaching/","301","","active",""
"448","agile-assessment/","exact","https://agilevelocity.com/team-agile-coaching/","301","","active",""
"448","coaching/agile-assessment-2/","exact","https://agilevelocity.com/team-agile-coaching/","301","","active",""
"449","agile-transformation/agile-transformation-pitfall-9-10-misalignment-team-customers-enterprise-organization/","exact","https://agilevelocity.com/blog/agile-transformation-pitfall-9-10-misalignment-team-customers-enterprise-organization/","301","","active",""
"449","leadership/agile-transformation-pitfall-9-10-misalignment-team-customers-enterprise-organization/","exact","https://agilevelocity.com/blog/agile-transformation-pitfall-9-10-misalignment-team-customers-enterprise-organization/","301","","active",""
"450","agile/legacy-applications-lessons-coupling/","exact","https://agilevelocity.com/blog/legacy-applications-lessons-coupling/","301","","active",""
"451","library","exact","https://agilevelocity.com/insights/","301","","active",""
"452","blog/webinar-recap-accelerating-through-chaos-the-path-to-agility","exact","https://agilevelocity.com/blog/","301","","active",""
"453","agile-training/public-workshops/certified-scrum-product-owner-workshop-4/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"454","uncategorized/5-reasons-why-estimating-in-story-points-is-a-superior-method/","exact","https://agilevelocity.com/blog/5-reasons-why-estimating-in-story-points-is-a-superior-method/","301","","active",""
"455","agile-training/public-workshops/certified-scrum-product-owner-workshop-7/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"456","agile-training/public-workshops/advanced-certified-scrummaster-workshop-2/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"457","questions/10822/can-we-add-more-user-stories-to-the-sprint-backlog-if-the-requirements-change-du","exact","https://agilevelocity.com/","301","","active",""
"458","scrummaster-2/scrummaster-really-full-time-job/","exact","https://agilevelocity.com/blog/scrummaster-really-full-time-job/","301","","active",""
"458","scrummaster/scrummaster-really-full-time-job/","exact","https://agilevelocity.com/blog/scrummaster-really-full-time-job/","301","","active",""
"459","agile-technical-practices/legacy-applications-lessons-coupling/","exact","https://agilevelocity.com/blog/legacy-applications-lessons-coupling/","301","","active",""
"460","kanban-lean/purity-vs-pragmatism/","exact","https://agilevelocity.com/blog/purity-vs-pragmatism/","301","","active",""
"461","lean/purity-vs-pragmatism/","exact","https://agilevelocity.com/blog/purity-vs-pragmatism/","301","","active",""
"462","webinar/what-to-expect-when-youre-expecting-an-agile-transformation-recorded-webinar/","exact","https://agilevelocity.com/","301","","active",""
"462","webinar/webinar-expecting-agile-transformation/","exact","https://agilevelocity.com/","301","","active",""
"462","what-to-expect-when-youre-expecting-an-agile-transformation-recorded-webinar","exact","https://agilevelocity.com/","301","","active",""
"462","blog/what-to-expect-when-youre-expecting-an-agile-transformation-recorded-webinar","exact","https://agilevelocity.com/","301","","active",""
"463","scrum/dont-sprint-sprint-planning/feed/","exact","https://agilevelocity.com/blog/dont-sprint-sprint-planning/","301","","active",""
"464","article/not-diy-agile/","exact","https://agilevelocity.com/blog/not-diy-agile/","301","","active",""
"465","value-stream-mapping/1000","exact","https://agilevelocity.com/blog/value-stream-mapping/","301","","active",""
"466","agile-coaching/agile-system-coaching-whole-greater-sum-parts/","exact","https://agilevelocity.com/blog/agile-system-coaching-whole-greater-sum-parts/","301","","active",""
"467","scrum/blogget-started-story-points-via-affinity-estimation-cheat-sheet/","exact","https://agilevelocity.com/blog/blogget-started-story-points-via-affinity-estimation-cheat-sheet/","301","","active",""
"468","agile/psi-potentially-shippable-increment/","exact","https://agilevelocity.com/blog/psi-potentially-shippable-increment/","301","","active",""
"468","product-owner/psi-potentially-shippable-increment/","exact","https://agilevelocity.com/blog/psi-potentially-shippable-increment/","301","","active",""
"469","about/meet-the-team/lance-dacy/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"470","agile/xp-values-forgotten-agile-guidance/","exact","https://agilevelocity.com/blog/xp-values-forgotten-agile-guidance/","301","","active",""
"471","transformation/","exact","https://agilevelocity.com/agile-transformation/","301","","active",""
"472","team/3-ws-building-agile-team/","exact","https://agilevelocity.com/blog/3-ws-building-agile-team/","301","","active",""
"473","about/meet-the-team/kim-antelo/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"474","organizational-alignment-will-make-break-agile-transformation/1000/","exact","https://agilevelocity.com/blog/organizational-alignment-will-make-break-agile-transformation/","301","","active",""
"475","agile-training/public-workshops/advanced-certified-scrum-product-owner-workshop/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"476","featured/4-myths-about-scaled-agile-framework-safe/","exact","https://agilevelocity.com/blog/4-myths-about-scaled-agile-framework-safe/","301","","active",""
"477","agile-training/public-workshops/certified-scrum-product-owner-workshop-10/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"478","agile-training/public-workshops/advanced-certified-scrummaster-workshop-3/","exact","https://agilevelocity.com/agile-training/public-workshops/","301","","active",""
"479","scrum/not-another-scrum-event-11-responses-scrummasters-can-use-fight-agiles-common-argument/","exact","https://agilevelocity.com/blog/not-another-scrum-event-11-responses-scrummasters-can-use-fight-agiles-common-argument/","301","","active",""
"480","agile-transformation/4-myths-about-scaled-agile-framework-safe/","exact","https://agilevelocity.com/blog/4-myths-about-scaled-agile-framework-safe/","301","","active",""
"481","article/scaled-agile-partner-announcement/","exact","https://agilevelocity.com/blog/scaled-agile-partner-announcement/","301","","active",""
"482","about/meet-the-team/david-gipp/","contains","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"484","blog/meet-the-team/david-gipp/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"485","leadership/frozen-middle-agile-transformations/","exact","https://agilevelocity.com/blog/frozen-middle-agile-transformations/","301","","active",""
"485","agile-transformation/frozen-middle-agile-transformations/","exact","https://agilevelocity.com/blog/frozen-middle-agile-transformations/","301","","active",""
"486","case-studies/case-study-test/","exact","https://agilevelocity.com/insights/case-studies/","301","","active",""
"487","agile/find-next-product-owner/","exact","https://agilevelocity.com/blog/find-next-product-owner/","301","","active",""
"488","blog/transforming-tech-ops-technology-for-operational-excellence/","exact","https://agilevelocity.com/case-studies/empowering-excellence-the-agile-transformation-journey-of-tech-ops-technology/","301","","active",""
"490","blog/upcoming-webinar-benefits-of-ai-for-technology-leaders","exact","https://agilevelocity.com/resources/benefits-of-ai-for-technology-leaders-panel-discussion/","301","","active",""
"491","blog/webinar-recording-4-skills-managers-need-to-lead-high-performing-hybrid-teams","exact","https://agilevelocity.com/resources/webinar-recording-4-skills-managers-need-to-lead-high-performing-hybrid-teams/","301","","active",""
"492","blog/webinar-recording-boosting-organizational-agility-tips-for-gaining-collective-buy-in","exact","https://agilevelocity.com/resources/webinar-recording-boosting-organizational-agility-tips-for-gaining-collective-buy-in/","301","","active",""
"493","blog/webinar-recording-mastering-the-art-of-integration-strategic-planning-and-aop-with-safe-for-agile-organizations/","exact","https://agilevelocity.com/resources/webinar-recording-mastering-the-art-of-integration-strategic-planning-and-aop-with-safe-for-agile-organizations/","301","","active",""
"494","blog/path-to-agility-an-outcomes-driven-approach-to-business-agility/","exact","https://agilevelocity.com/resources/an-outcomes-driven-approach-to-business-agility/","301","","active",""
"495","blog/webinar-series-adaptive-leadership/","exact","https://agilevelocity.com/case-studies/webinar-series-adaptive-leadership/","301","","active",""
"497","5-tips-overcome-stalled-agile-transformation/&sa=D&ust=1442850897777000&usg=AFQjCNFSkEwpHMF7fXwH3U0AblJQ1-RO8Q","exact","https://agilevelocity.com/blog/5-tips-overcome-stalled-agile-transformation/","301","","active",""
"499","leadership/agile-middle-manager-identity-crisis/","exact","https://agilevelocity.com/blog/agile-middle-manager-identity-crisis/","301","","active",""
"500","blog/productizing-a-national-homebuilders-technology-organization","exact","https://agilevelocity.com/resources/building-blocks-of-agility-productizing-a-national-homebuilders-technology-organization/","301","","active",""
"501","blog/agile-test-flight-in-southwest-marketing","exact","https://agilevelocity.com/resources/agile-test-flight-in-southwest-marketing/","301","","active",""
"502","blog/southwest-airlines-transformation-story","exact","https://agilevelocity.com/resources/beyond-the-boarding-gate/","301","","active",""
"502","download-southwest-transformation-story-agile-velocity","exact","https://agilevelocity.com/resources/beyond-the-boarding-gate/","301","","active",""
"503","blog/agile-case-study-leading-change-at-texas-mutual","exact","https://agilevelocity.com/resources/texas-mutual-chooses-self-disruption-over-complacency-to-stay-ahead/","301","","active",""
"504","blog/from-chaos-to-acceleration","exact","https://agilevelocity.com/resources/from-chaos-to-acceleration/","301","","active",""
"505","blog/insurance-provider-meets-health-gov-deadline/","exact","https://agilevelocity.com/resources/from-chaos-to-acceleration/","301","","active",""
"506","leadership/ask-different-questions-building-your-agile-leadership-skills/","exact","https://agilevelocity.com/blog/ask-different-questions-building-your-agile-leadership-skills/","301","","active",""
"507","video/how-to-know-you-have-achieved-agility-kaa2019/","exact","https://agilevelocity.com/blog/how-to-know-you-have-achieved-agility-kaa2019/","301","","active",""
"508","training/certified-agile-leadership/","exact","https://agilevelocity.com/agile-training/private-training/certified-agile-leadership-workshop/","301","","active",""
"509","agile/behavior-driven-development-steps-implement-part-ii/","exact","https://agilevelocity.com/blog/behavior-driven-development-steps-implement-part-ii/","301","","active",""
"510","technical-practices/agile-transformation-pitfall-7-not-improving-technical-practices/","exact","https://agilevelocity.com/blog/agile-transformation-pitfall-7-not-improving-technical-practices/","301","","active",""
"511","leadership/3-ways-to-use-servant-leadership-in-your-","exact","https://agilevelocity.com/blog/3-ways-to-use-servant-leadership-in-your-organization/","301","","active",""
"512","author/erik-cottrell/","exact","https://agilevelocity.com/","301","","active",""
"512","author/david-gipp/","exact","https://agilevelocity.com/","301","","active",""
"512","author/rachel-abrams/","exact","https://agilevelocity.com/","301","","active",""
"512","author/jessica-thomason/","exact","https://agilevelocity.com/","301","","active",""
"513","blog/smoother-agile-transformation-for-point-of-sale-provider/","exact","https://agilevelocity.com/resources/smoother-agile-transformation-for-point-of-sale-provider/","301","","active",""
"514","blog/resolutions-for-agile-leaders","exact","https://agilevelocity.com/resources/4-resolutions-for-agile-leaders/","301","","active",""
"515","blog/build-high-performing-teams-through-trust-and-alignment","exact","https://agilevelocity.com/case-studies/how-to-build-high-performing-teams-with-trust-alignment/","301","","active",""
"516","blog/how-to-get-your-leaders-on-board-with-agile","exact","https://agilevelocity.com/resources/how-to-get-leadership-on-board-with-an-agile-transformation/","301","","active",""
"517","blog/implementing-agile-make-sense-of-your-agile-rollout-options","exact","https://agilevelocity.com/resources/agile-implementation-options/","301","","active",""
"518","blog/agile-for-executives","exact","https://agilevelocity.com/resources/agile-for-executives/","301","","active",""
"519","blog/demystifying-safe-a-beginners-guide-to-understanding-the-scaled-agile-framework","exact","https://agilevelocity.com/resources/a-beginners-guide-to-understanding-scaled-agile-framework/","301","","active",""
"520","blog/8-common-agile-transformation-pitfalls","exact","https://agilevelocity.com/resources/8-common-pitfalls-of-an-agile-transformation/","301","","active",""
"521","blog/are-you-ready-for-an-agile-transformation","exact","https://agilevelocity.com/resources/are-you-ready-for-an-agile-transformation/","301","","active",""
"522","zombie-agility-and-3-antidotes-to-eradicate-it-in-your-","exact","https://agilevelocity.com/blog/zombie-agility-and-3-antidotes-to-eradicate-it-in-your-organization-part-1/","301","","active",""
"523","agile/agile-development-developing-right-way/feed/","exact","https://agilevelocity.com/","301","","active",""
"524","about/meet-the-team/carter-hawks/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"525","about/meet-the-team/sumedha-ganjoo/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"526","about/meet-the-team/shelby-turk/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"527","about/meet-the-team/joshua-meriyah/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"528","library/agile-tools-templates/","exact","https://agilevelocity.com/","301","","active",""
"529","agile/the-need-for-speed-fast-product-delivery-business-agility/","exact","https://agilevelocity.com/blog/the-need-for-speed-fast-product-delivery-business-agility-2/","301","","active",""
"529","the-need-for-speed-fast-product-delivery-business-agility/","exact","https://agilevelocity.com/blog/the-need-for-speed-fast-product-delivery-business-agility-2/","301","","active",""
"530","video/make-shift-happen-kaa2019/","exact","https://agilevelocity.com/blog/make-shift-happen-kaa2019/","301","","active",""
"531","leadership/what-to-expect-agile-partner/","exact","https://agilevelocity.com/blog/what-to-expect-agile-partner/","301","","active",""
"532","agile-transformation/5-tips-overcome-stalled-agile-transformation/feed/","exact","https://agilevelocity.com/blog/5-tips-overcome-stalled-agile-transformation/","301","","active",""
"533","blog/webinar-accelerating-through-chaos/","exact","https://agilevelocity.com/resources/webinar-recap-accelerating-through-chaos-the-path-to-agility/","301","","active",""
"533","webinar-accelerating-through-chaos-the-path-to-agility/","exact","https://agilevelocity.com/resources/webinar-recap-accelerating-through-chaos-the-path-to-agility/","301","","active",""
"533","blog/webinar-accelerating-through-chaos-the-path-to-agility/","exact","https://agilevelocity.com/resources/webinar-recap-accelerating-through-chaos-the-path-to-agility/","301","","active",""
"534","blog/path-to-agility-2-3-webinar/","exact","https://agilevelocity.com/resources/path-to-agility-2-3-webinar/","301","","active",""
"535","about/meet-the-team/isaac-bowers/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"536","agile/agile-kanban","exact","https://agilevelocity.com/blog/agile-kanban-scrum-excel-reporting-templates/","301","","active",""
"536","agile-kanban-scrum-excel-reporting-templates/1000/","exact","https://agilevelocity.com/blog/agile-kanban-scrum-excel-reporting-templates/","301","","active",""
"537","scrum-training/onsite-scrum-training-teams/","exact","https://agilevelocity.com/agile-training/private-training/agile-and-scrum-for-teams/","301","","active",""
"538","technical-practices/technical-debt-game/","exact","https://agilevelocity.com/blog/technical-debt-game/","301","","active",""
"538","agile-tools/tech-debt-game/","exact","https://agilevelocity.com/blog/technical-debt-game/","301","","active",""
"539","event/mile-high-agile-focus-on-business-outcomes-for-an-impactful-sustainable-agile-transformation/","exact","https://agilevelocity.com/","301","","active",""
"540","ai-strategy/","exact","https://agilevelocity.com/ai-implementation/","301","","active",""
"541","blog/agile-transformation-strategies/","exact","https://agilevelocity.com/blog/overcome-agile-resistance","301","","active",""
"542","agile-roles-service/","exact","https://agilevelocity.com/agile-staffing/","301","","active",""
"543","media/RecoverFromFlatBacklogs.pdf","exact","https://agilevelocity.com/","301","","active",""
"544","lean/lean-economics-101-parallel-development-is-killing-","exact","https://agilevelocity.com/blog/lean-economics-101-parallel-development-is-killing-your-productivity/","301","","active",""
"544","featured/lean-economics-101-the-power-of-wip-limit","exact","https://agilevelocity.com/blog/lean-economics-101-parallel-development-is-killing-your-productivity/","301","","active",""
"544","lean-economics-101-the-power-of-","exact","https://agilevelocity.com/blog/lean-economics-101-parallel-development-is-killing-your-productivity/","301","","active",""
"544","uncategorized/lean-economics-101-parallel-development-is-killing-your-productivity","exact","https://agilevelocity.com/blog/lean-economics-101-parallel-development-is-killing-your-productivity/","301","","active",""
"545","about/meet-the-team/jenny-tarwater/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"546","5-factors-to-help-prioritize-your-scrum","exact","https://agilevelocity.com/blog/5-factors-to-help-prioritize-your-scrum-product-backlog/","301","","active",""
"546","5-factors-to-help","exact","https://agilevelocity.com/blog/5-factors-to-help-prioritize-your-scrum-product-backlog/","301","","active",""
"547","about/attachment/2020-kickoff-1/","exact","https://agilevelocity.com/","301","","active",""
"548","author/resalin-rago/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"549","agile-transformation/5-tips-overcome-stalled-agile-transformation/","exact","https://agilevelocity.com/blog/5-tips-overcome-stalled-agile-transformation/","301","","active",""
"550","organizational-alignment-will-make-","exact","https://agilevelocity.com/blog/organizational-alignment-will-make-break-agile-transformation/","301","","active",""
"551","agile/5-non-agile-ted-talks-agile/","exact","https://agilevelocity.com/blog/5-non-agile-ted-talks-agile/","301","","active",""
"552","leading-a-change-management-plan/","exact","https://agilevelocity.com/","301","","active",""
"553","leadership/the-3-principles-agile-leaders-should-live-by-","exact","https://agilevelocity.com/blog/the-3-principles-agile-leaders-should-live-by-during-an-organizational-transformation/","301","","active",""
"554","using-devops-and-agile-transformations-to-achieve-","exact","https://agilevelocity.com/blog/using-devops-and-agile-transformations-to-achieve-business-outcomes/","301","","active",""
"555","about/attachment/abstract-speed-motion-in-tunnel/","exact","https://agilevelocity.com/","301","","active",""
"556","what-is-agile-release-train//1000","exact","https://agilevelocity.com/blog/what-is-agile-release-train/","301","","active",""
"556","what-is-agile-release-train/1000","exact","https://agilevelocity.com/blog/what-is-agile-release-train/","301","","active",""
"557","about/meet-the-team/brandon-hess/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"558","blog/texas-mutual-chooses-self-disruption-over-complacency-to-stay-ahead","exact","https://agilevelocity.com/resources/texas-mutual-chooses-self-disruption-over-complacency-to-stay-ahead/","301","","active",""
"559","transformation/your-agile-transformation-roadmap/","exact","https://agilevelocity.com/blog/agile-implementation-roadmap-2/","301","","active",""
"560","featured/agile-kanban-scrum-excel-reporting-templates/","exact","https://agilevelocity.com/blog/agile-kanban-scrum-excel-reporting-templates/","301","","active",""
"561","product-owner/5-factors-to-help-prioritize-your-scrum-product-backlog/","exact","https://agilevelocity.com/blog/5-factors-to-help-prioritize-your-scrum-product-backlog/","301","","active",""
"562","agile/agile-kanban-scrum-excel-reporting-templates/","exact","https://agilevelocity.com/blog/agile-kanban-scrum-excel-reporting-templates/","301","","active",""
"563","training/faqs/","exact","https://agilevelocity.com/","301","","active",""
"564","scrum/daily-scrums-awesome/","exact","https://agilevelocity.com/blog/daily-scrums-awesome/","301","","active",""
"565","agile/","exact","https://agilevelocity.com/blog/","301","","active",""
"565","article/","exact","https://agilevelocity.com/blog/","301","","active",""
"566","library/agile-whitepapers/","exact","https://agilevelocity.com/insights/white-pages/","301","","active",""
"567","training/private-agile-training/","exact","https://agilevelocity.com/agile-training/corporate-agile-training/","301","","active",""
"568","about/meet-the-team/misti-siver/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"569","training/agile-kickoff-bootcamp/","exact","https://agilevelocity.com/agile-training/","301","","active",""
"569","scrum-training/training-catalog/","exact","https://agilevelocity.com/agile-training/","301","","active",""
"569","training/agile-classes/","exact","https://agilevelocity.com/agile-training/","301","","active",""
"569","agile-marketing-bootcamp","exact","https://agilevelocity.com/agile-training/","301","","active",""
"570","about/meet-the-team/sam-vernaza/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"571","path-to-agilitynew/","exact","https://agilevelocity.com/path-to-agility/","301","","active",""
"572","scrum-training/training-catalog/certified-scrum-master/","exact","https://agilevelocity.com/agile-training/private-training/certified-scrummaster/","301","","active",""
"573","featured/","exact","https://agilevelocity.com/blog/","301","","active",""
"574","blog/solution-demos-enhance-agile-release-trains/","exact","https://agilevelocity.com/blog/system-demos-enhance-agile-release-trains/","301","","active",""
"575","buiness-operations-consulting/","exact","https://agilevelocity.com/business-operations-consulting/","301","","active",""
"576","lean-portfolio-management/lean-portfolio-management/","exact","https://agilevelocity.com/lean-portfolio-management/","301","","active",""
"576","services/lean-portfolio-management/","exact","https://agilevelocity.com/lean-portfolio-management/","301","","active",""
"577","wp-content/uploads/2018/08/Agile-Rollout-Options-Table-1-page.pdf","exact","https://agilevelocity.com/wp-content/uploads/2020/06/Rollout-Cover-2020-01.png","301","","active",""
"578","blog/business-outcomes-part-ii-8-steps-to-achieving-predictability-in-business/","exact","https://agilevelocity.com/blog/business-outcomes-part-ii-8-steps-to-achieving-predictability-in-business-2/","301","","active",""
"579","blog/webinar-stop-sabotaging-agile-transformation","exact","https://agilevelocity.com/resources/webinar-stop-sabotaging-your-agile-transformation/","301","","active",""
"580","blog/sprint-planning-webinar-recap/","exact","https://agilevelocity.com/resources/sprint-planning-webinar-recap/","301","","active",""
"581","blog/webinar-sprint-retrospectives-qa/","exact","https://agilevelocity.com/resources/webinar-sprint-retrospectives-qa/","301","","active",""
"582","blog/shift-to-product-organization/","exact","https://agilevelocity.com/resources/webinar-recording-4-benefits-of-a-project-to-product-transformation-and-how-to-get-started/","301","","active",""
"583","blog/agile-transformation-readiness-webinar/","exact","https://agilevelocity.com/resources/video-are-you-ready-for-an-agile-transformation/","301","","active",""
"584","blog/6-keys-to-successful-agile-transformation/","exact","https://agilevelocity.com/resources/6-keys-to-agile-transformation-success-recorded-webinar/","301","","active",""
"585","blog/live-stream-the-biggest-missed-opportunity-focusing-on-agile-things-instead-of-business-outcomes/","exact","https://agilevelocity.com/resources/live-stream-recording-the-biggest-missed-opportunity-focusing-on-agile-things-instead-of-business-outcomes/","301","","active",""
"586","blog/webinar-why-agile-transformations-fail-how-to-achieve-agile-results/","exact","https://agilevelocity.com/resources/webinar-why-agile-transformations-fail-how-to-achieve-agile-results/","301","","active",""
"587","blog/overview-agile-scaling-frameworks-webinar-qa/","exact","https://agilevelocity.com/resources/overview-of-agile-scaling-frameworks-webinar-qa/","301","","active",""
"588","blog/webinar-evolution-of-a-user-story/","exact","https://agilevelocity.com/resources/webinar-recap-the-evolution-of-a-user-story/","301","","active",""
"589","blog/webinar-next-level-agile/","exact","https://agilevelocity.com/resources/webinar-recap-moving-beyond-with-next-level-agile/","301","","active",""
"590","blog/webinar-backlog-refinement/","exact","https://agilevelocity.com/resources/webinar-recap-backlog-refinement-qa/","301","","active",""
"591","agile-project-management-finance-overview/","exact","https://agilevelocity.com/","301","","active",""
"592","scrum/4-","exact","https://agilevelocity.com/","301","","active",""
"593","agile-team-structure/Pay","exact","https://agilevelocity.com/","301","","active",""
"594","careers/Contact","exact","https://agilevelocity.com/careers/","301","","active",""
"595","blog/maximize-roi/","exact","https://agilevelocity.com/resources/webinar-recording-gain-maximum-roi-from-agile/","301","","active",""
"596","blog/flow-metrics-for-scrum-teams-webinar-recording","exact","https://agilevelocity.com/resources/download-the-recording-flow-metrics-for-scrum-teams-webinar/","301","","active",""
"597","blog/agile-leadership-a-managers-role-in-organizational-agility","exact","https://agilevelocity.com/resources/webinar-recap-agile-leadership-a-managers-role-in-organizational-agility/","301","","active",""
"598","blog/portfolio-and-budgeting-management-webinar","exact","https://agilevelocity.com/resources/webinar-recording-start-stopping-a-lean-approach-to-portfolio-and-budgeting-management/","301","","active",""
"599","scrummaster/sprint-planning-cheat-sheet/","exact","https://agilevelocity.com/blog/sprint-planning-cheat-sheet/","301","","active",""
"600","about/our-team/","exact","https://agilevelocity.com/about/meet-the-team/","301","","active",""
"601","blog/agile-roles-webinar-recap","exact","https://agilevelocity.com/","301","","active",""
"601","agile-roles-webinar-recap/","exact","https://agilevelocity.com/","301","","active",""
